id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5565315,Baseball Cards 2023 Topps Chrome TacoFractor,JJ Bleday #TF-116,$233.00,,,,,,,,,,,$128.00,$256.00,,,,,,1,,,,,2023-06-01
5565288,Baseball Cards 2023 Topps Chrome TacoFractor,Jacob Stallings #TF-89,$65.00,,,,,,,,,,,$28.80,$71.99,,,,,,1,,,,,2023-06-01
5565209,Baseball Cards 2023 Topps Chrome TacoFractor,Jake McCarthy #TF-10,$350.00,,,,,,,,,,,$192.50,$385.00,,,,,,1,,,,,2023-06-01
5565280,Baseball Cards 2023 Topps Chrome TacoFractor,James Outman #TF-81,$238.27,,,$129.61,$143.00,,,,,,,$131.00,$262.00,,,,,,2,,,,,2023-06-01
5565205,Baseball Cards 2023 Topps Chrome TacoFractor,Jared Walsh #TF-6,$70.69,,,,,,,,,,,$31.20,$77.99,,,,,,1,,,,,2023-06-01
5565349,Baseball Cards 2023 Topps Chrome TacoFractor,Jarred Kelenic #TF-150,$215.91,,,,,,,,,,,$119.00,$238.00,,,,,,1,,,,,2023-06-01
5565228,Baseball Cards 2023 Topps Chrome TacoFractor,Jarren Duran #TF-29,$182.50,,,,,,,,,,,$100.50,$201.00,,,,,,2,,,,,2023-06-01
5565263,Baseball Cards 2023 Topps Chrome TacoFractor,Javier Baez #TF-64,$144.18,,,,,,,,,,,$79.50,$159.00,,,,,,1,,,,,2023-06-01
5565284,Baseball Cards 2023 Topps Chrome TacoFractor,Jazz Chisholm Jr. #TF-85,$111.94,,,,,,,,,,,$61.50,$123.00,,,,,,1,,,,,2023-06-01
5565378,Baseball Cards 2023 Topps Chrome TacoFractor,Jeimer Candelario #TF-180,$80.00,,,,,,,,,,,$35.20,$87.99,,,,,,1,,,,,2023-06-01
5565269,Baseball Cards 2023 Topps Chrome TacoFractor,Jeremy Pena #TF-70,$140.00,,,,,,,,,,,$77.00,$154.00,,,,,,1,,,,,2023-06-01
5565293,Baseball Cards 2023 Topps Chrome TacoFractor,Jesse Winker #TF-94,$89.88,,,,,,,,,,,$39.60,$98.99,,,,,,1,,,,,2023-06-01
5565375,Baseball Cards 2023 Topps Chrome TacoFractor,Jeter Downs #TF-176,$200.00,,,,,,,,,,,$110.00,$220.00,,,,,,1,,,,,2023-06-01
